Y,359,379,399,369,369,449,369,379,399,300,369,369,399,399,319,439,379,389,369,389,469,389,389,,419,,359,419,369,439,449,399,379,399,379,,389,379,389,389,389,379,369,389,,399,379,349,329,389,369,369,399,300,399,399,389,439,399,300,339,369,419,469,379,419,,389,379,369,399,,469,369,,,439,419,469,379,369,449,369,509,379,379,369,369,379,300,369,389,389,449,369,369,399,369,389,389,419,469,379,369,369,449,399,519,379,419,509,379,319,439,369,379,339,469,399,449,389,,,399,379,389,329,369,369,379,349,,,379,329,379,379,449,439,300,469,389,399,300,389,519,379,379,399,359,389,419,389,389,369,379,389,419,419,369,419,,369,469,469,369,379,399,300,399,409,329,469,389,419,399,379,439,469,419,379,,379,349,329,,509,389,399,379,469,300,419,409,300,389,,439,379,389,389,349,419,379,399,399,,300,399,369,509,379,389,379,,379,,479,349,389,449,329,300,349,369,379,419,329,,375,369,359,369,379,449,369,369,399,479,369,369,419,419,419,,419,469,389,469,439,,439,379,369,399,389,300,379,509,389,369,,529,359,300,379,369,399,439,,359,439,369,300,419,369,449,399,469,529,319,369,,,439,479,389,409,469,,379,449,399,369,349,369,369,339,419,339,300,379,399,,399,509,379,389,369,379,399,369,439,449,,369,399,,519,369,409,399,300,419,369,399,,399,389,389,379,389,359,300,509,389,379,,489,379,399,419,339,,409,319,509,369,369,509,369,,399,389,509,449,389,469,449,389,399,349,369,509,509,349,369,369,379,369,449,319,509,369,,369,469,379,,369,349,369,369,339,319,,389,449,389,389,419,419,,389,439,379,469,369,469,419,449,469,369,469,,339,,,369,469,379,389,369,469,389,389,369,379,479,369,419,319,469,379,399,399,,486,359,469,449,419,419,399,399,379,379,389,369,439,369,399,379,379,389,329,,439,439,339,399,389,369,399,,369,,389,,469,389,369,300,399,439,389,399,369,509,389,379,399,459,389,389,300,379,329,369,419,369,369,369,389,375,389,389,449,469,419,399,,369,,519,319,479,329,369,329,,369,369,399,399,,486,486,486,489,389,399,369,419,,399,419,,300,509,469,369,389,399,300,329,399,439,399,509,399,369,,399,509,,329,379,369,,,319,,369,419,389,369,469,,399,379,389,469,479,529,369,329,319,,399,439,469,399,369,449,379,419,389,369,509,469,,489,,,389,479,369,,439,,419,,379,379,399,319,419,449,509,439,369,319,519,389,,,389,479,389,,,369,369,,,,369,369,469,449,399,,,349,300,,395,469,379,,,599,369,479,,,,449,,,,419,300,,369,,409,300,300,329,369,509,469,419,369,399,439,419,509,439,369,369,419,369,389,449,,369,419,319,379,389,369,489,329,399,399,369,389,469,369,399,329,469,529,469
Y,289,289,299,289,299,319,259,289,319,339,289,249,329,319,289,339,319,359,269,349,329,339,249,,299,,299,299,249,339,329,329,289,329,329,,319,329,279,239,289,279,299,329,,329,319,299,329,249,289,319,319,279,329,329,279,339,329,249,259,289,299,329,329,249,,319,299,299,299,,319,299,,,339,299,319,329,289,349,319,339,329,329,299,249,329,249,289,269,319,319,259,249,329,299,319,319,329,329,299,299,229,319,299,359,319,269,339,319,269,339,299,319,299,329,319,319,319,,,329,329,329,329,269,289,329,269,,,329,329,299,319,349,329,279,329,319,319,239,329,299,319,329,329,289,299,299,329,259,349,319,239,269,249,349,219,,299,329,319,229,299,329,339,329,299,329,329,349,259,339,299,299,299,299,289,,289,219,329,,329,349,259,329,329,239,299,249,259,259,,339,319,259,329,219,229,299,299,329,,329,329,329,329,319,379,319,,319,,289,259,339,349,329,239,229,299,319,279,329,,299,259,259,299,329,349,229,259,329,399,299,299,219,299,299,,299,329,299,329,339,,339,289,259,329,369,299,329,339,299,259,,379,259,239,319,289,339,339,,269,339,349,249,369,249,339,319,329,349,279,319,,,339,339,379,249,319,,329,319,299,299,329,329,359,319,269,279,299,329,319,,329,339,329,299,289,299,279,329,299,329,,299,329,,379,299,259,299,289,269,289,329,,319,299,319,289,239,219,279,339,239,329,,339,329,329,269,259,,239,299,339,299,299,339,279,,319,289,339,339,339,239,319,339,279,279,249,339,329,259,249,269,329,289,349,289,339,279,,299,319,329,,279,259,269,279,259,319,,239,339,319,299,269,259,,299,339,319,319,249,319,299,319,319,299,329,,329,,,289,299,329,329,249,319,319,359,299,319,399,329,269,299,329,329,329,329,,285,299,319,299,299,299,329,349,289,329,259,279,299,289,329,319,319,279,329,,329,329,319,329,279,299,349,,319,,369,,319,299,289,249,329,349,299,289,299,339,289,289,269,299,289,339,269,329,329,229,269,349,329,229,319,279,339,299,319,329,349,299,,299,,359,339,399,329,299,329,,279,349,329,319,,,,,,319,249,319,299,,339,259,,239,339,269,299,299,299,339,329,279,329,329,329,249,299,,329,339,,329,319,319,,,299,,289,249,299,319,319,,299,329,229,329,399,359,299,339,339,,329,329,319,329,289,349,329,269,299,299,339,319,,339,,,329,399,289,,339,,249,,269,329,329,269,299,319,339,349,229,269,369,319,,,369,399,299,,,269,299,,,,249,319,329,349,329,,,289,360,,369,329,329,,,349,299,369,,,,319,,,,259,299,,299,,239,339,259,329,279,329,329,299,319,269,339,329,329,349,299,279,299,299,299,349,,289,219,299,329,349,259,349,339,329,329,289,379,329,299,329,329,329,369,329
Y,359,350,379,379,379,379,379,350,379,369,379,389,379,379,359,350,350,459,389,350,419,350,389,,350,,359,350,379,350,379,350,379,350,350,,379,369,399,350,379,459,379,379,,369,350,359,419,350,379,379,379,319,369,379,399,350,379,359,389,379,349,419,379,399,,350,350,319,350,,399,379,,,350,369,399,379,379,399,379,439,350,350,350,389,379,359,379,379,379,449,379,389,379,349,379,379,379,419,379,389,379,429,379,459,379,399,439,379,379,350,350,379,429,419,350,379,379,,,369,350,399,350,369,379,350,379,,,379,369,379,379,399,379,369,419,369,350,359,379,389,350,350,379,369,350,369,379,350,449,350,350,379,399,419,339,,389,419,399,350,379,379,369,369,350,369,419,350,399,379,379,389,399,350,350,,379,319,369,,439,419,379,350,419,359,350,389,359,350,,350,379,389,399,359,319,379,350,379,,350,369,350,439,350,479,379,,379,,439,419,350,399,379,359,379,379,379,379,369,,350,379,339,379,379,399,369,379,379,529,379,379,389,350,349,,349,419,399,419,350,,350,379,379,350,469,379,350,439,399,360,,479,349,359,379,379,350,350,,349,350,419,359,430,379,379,350,419,459,359,379,,,350,429,469,389,419,,379,399,379,379,419,379,419,429,379,369,369,350,379,,369,439,350,379,379,350,379,379,389,419,,319,350,,459,350,389,300,359,399,379,379,,369,379,379,379,350,319,359,439,369,379,,449,350,369,399,389,,389,389,439,360,379,439,379,,369,379,439,379,350,319,429,350,350,319,369,439,439,419,379,379,379,379,399,379,439,350,,379,399,350,,350,399,379,379,389,399,,379,379,369,389,389,399,,379,350,379,399,369,419,350,429,419,379,419,,359,,,379,399,379,429,379,399,369,459,369,369,529,350,379,389,419,350,379,379,,472,379,399,389,350,350,379,350,350,350,389,379,389,350,379,350,379,399,379,,379,379,429,379,399,359,449,,379,,459,,419,369,379,359,379,379,379,350,379,439,349,379,379,399,379,389,379,350,379,379,379,419,419,379,379,369,419,399,449,419,439,389,,379,,459,399,529,369,369,359,,379,449,379,379,469,469,469,469,469,350,379,419,350,,379,399,,359,439,329,379,399,350,369,429,369,379,379,439,379,369,,379,439,,369,350,379,,,389,,379,399,429,379,399,,429,350,350,419,529,459,379,369,369,469,369,379,419,379,349,399,350,399,350,379,439,419,,439,,,389,529,379,,350,,399,,419,350,379,349,379,439,439,369,379,359,469,379,,,469,529,379,,469,369,379,,,,369,350,419,399,350,,,379,430,,485,419,350,,,449,379,399,,,,429,,,,399,369,,379,,389,369,329,350,379,439,399,379,389,379,350,369,439,459,379,350,349,379,399,399,,339,359,369,350,350,379,449,359,379,350,379,469,419,379,350,369,419,479,419
Y,399,399,479,399,459,479,399,429,459,419,399,439,479,399,449,449,459,519,449,429,559,429,449,,479,,429,479,429,449,479,419,419,429,419,,479,439,499,419,459,499,419,469,,459,429,399,469,419,429,429,439,399,469,429,489,439,479,449,459,419,439,559,479,449,,429,399,429,469,,499,449,,,449,439,499,449,399,479,469,499,449,399,429,439,469,429,399,419,479,499,399,449,479,469,469,479,479,559,459,429,419,499,479,499,429,459,499,469,399,449,419,429,519,559,419,479,399,,,459,429,499,419,399,419,479,429,,,469,449,419,469,479,469,459,559,469,439,439,449,459,419,419,479,429,419,459,469,449,489,449,399,429,449,489,359,,469,559,489,419,439,479,449,459,459,399,559,439,469,459,429,519,449,479,399,,429,399,449,,499,499,419,449,559,449,479,419,439,449,,449,469,459,479,399,359,429,479,449,,439,459,399,489,419,549,419,,469,,469,469,449,479,459,449,399,419,459,459,459,,389,459,399,449,449,479,399,469,459,599,419,399,419,479,439,,439,559,519,559,439,,439,469,429,429,559,479,449,499,499,399,,529,439,439,419,399,449,449,,479,449,489,429,549,429,489,429,559,539,489,469,,,449,579,549,419,499,,479,529,419,449,479,459,499,529,459,469,459,429,439,,459,499,419,479,399,419,449,469,499,499,,429,449,,569,419,419,499,419,459,399,479,,459,429,479,449,429,369,429,499,419,459,,539,419,459,459,459,,419,419,499,459,449,499,479,,459,429,499,479,439,429,499,439,479,419,449,499,499,469,429,399,459,399,479,449,489,419,,449,499,449,,419,469,419,469,469,449,,399,479,469,469,439,459,,449,449,479,499,449,489,479,499,499,449,559,,399,,,429,439,479,519,419,499,469,529,439,419,599,449,439,459,559,469,439,479,,549,439,499,449,479,479,419,479,399,449,449,399,489,479,479,429,419,499,459,,479,479,499,459,499,449,559,,469,,549,,479,429,429,399,479,479,419,399,449,499,429,429,419,489,419,459,469,399,459,419,439,489,519,399,459,429,529,529,479,559,549,479,,449,,499,419,599,459,449,449,,419,499,479,449,533,533,533,533,539,429,429,469,479,,449,459,,439,499,399,399,519,469,459,479,419,469,469,499,419,439,,479,499,,449,459,479,,,469,,399,449,489,459,479,,529,459,399,559,599,559,429,469,459,533,439,479,499,479,399,479,449,459,449,459,499,499,,539,,,459,599,459,,449,,449,,469,419,469,429,479,479,499,479,419,459,569,459,,,549,599,449,,533,449,449,,,,439,439,559,479,439,,,429,535,,539,559,449,,,519,449,499,,,,499,,,,459,459,,449,,419,419,429,419,429,499,559,479,439,419,449,479,499,519,449,419,459,449,499,479,,459,389,459,449,419,399,539,459,449,429,419,559,559,449,449,449,559,519,559
Y,169,79,99,99,69,139,59,99,89,79,59,119,189,99,159,119,79,89,69,109,129,99,149,,119,,99,119,89,119,139,139,99,119,79,,139,69,139,79,149,59,99,99,,89,89,100,99,69,59,99,89,99,89,169,139,119,139,149,79,119,79,129,99,99,,99,99,79,119,,89,59,,,119,79,89,50,99,119,99,149,79,79,99,119,99,139,99,100,149,149,89,59,149,99,89,149,99,129,99,169,79,149,129,129,129,99,149,129,99,119,59,129,99,129,79,139,100,,,89,99,129,79,69,59,79,129,,,149,79,99,129,119,139,119,129,149,89,149,79,149,79,79,169,159,79,79,119,69,179,99,59,50,99,169,65,,139,129,89,89,99,189,79,89,119,79,129,99,99,99,69,149,50,119,119,,69,59,69,,149,129,59,79,129,149,119,99,149,59,,119,99,129,129,69,59,119,119,99,,79,89,99,149,129,79,89,,89,,69,69,99,119,69,139,159,79,89,69,69,,179,69,79,119,169,119,139,79,89,99,99,99,119,119,79,,79,129,139,129,119,,119,99,59,79,89,139,79,149,139,79,,119,59,149,99,99,99,119,,59,119,149,89,180,89,139,89,129,129,179,119,,,119,89,79,99,89,,89,99,59,59,99,119,189,79,50,99,139,79,149,,89,149,79,99,99,69,99,119,149,99,,99,89,,189,59,99,99,99,50,99,189,,89,89,79,129,59,119,129,149,69,89,,159,79,89,50,69,,99,99,149,99,69,149,89,,89,99,149,139,99,59,149,129,99,139,89,149,149,59,89,59,99,99,119,99,149,69,,99,89,79,,69,69,89,59,69,99,,69,139,149,129,50,99,,89,119,99,89,99,89,119,149,89,99,129,,89,,,99,50,119,79,69,89,149,79,69,99,119,99,50,99,129,79,99,149,,208,159,89,149,119,119,99,169,99,79,129,99,149,119,189,69,119,139,69,,119,139,79,99,139,99,79,,99,,79,,89,89,99,79,189,129,79,99,69,149,179,69,59,139,79,129,139,79,69,59,119,159,159,59,100,100,129,129,149,129,69,69,,99,,129,99,99,89,89,79,,99,179,189,89,183,183,183,183,183,99,59,139,119,,99,99,,129,149,50,99,129,129,59,99,69,129,99,149,59,89,,189,149,,79,79,79,,,99,,99,99,99,119,89,,79,99,59,129,99,129,59,69,69,183,100,129,89,189,79,119,129,99,139,69,149,89,,149,,,129,99,59,,119,,99,129,139,79,89,99,119,149,149,129,79,149,129,100,,,79,99,99,,183,59,89,,,,89,119,129,119,159,,,89,180,,180,129,99,,,129,89,99,,,,149,,,,99,139,,69,,99,79,100,79,59,149,129,119,169,69,119,99,149,129,99,69,79,59,139,119,,99,59,179,79,99,89,159,69,89,99,89,79,129,89,99,79,129,139,129
Y,300,350,379,350,300,379,350,350,300,279,350,319,350,350,289,350,350,339,319,350,369,350,319,,350,,300,350,350,350,379,350,350,350,350,,350,350,339,350,339,309,350,350,,300,350,300,269,350,350,350,379,289,300,350,339,350,350,269,309,350,339,369,350,379,,350,350,300,350,,369,350,,,350,339,369,350,350,399,350,459,350,350,350,319,350,269,350,350,359,399,350,319,350,300,350,359,350,369,350,329,350,399,350,419,350,379,459,350,269,350,350,350,300,369,350,379,350,,,300,350,349,319,350,350,350,300,,,350,319,350,350,399,350,269,369,359,350,269,350,349,350,350,350,339,350,339,350,350,329,350,350,349,379,329,339,,329,369,369,350,350,350,279,300,350,319,369,350,379,379,350,359,399,350,350,,350,299,319,,459,349,379,350,369,269,350,339,269,350,,350,350,319,349,299,339,350,350,350,,300,300,350,459,350,339,350,,350,,399,329,350,399,319,269,300,350,350,359,319,,350,350,309,350,350,399,350,350,300,399,350,350,349,350,339,,339,369,339,369,350,,350,350,350,350,339,289,350,459,339,350,,439,309,269,350,350,350,350,,309,350,329,289,350,350,379,350,369,439,289,350,,,350,439,339,339,369,,350,419,379,350,299,350,299,300,349,289,269,350,339,,300,459,350,350,350,350,379,350,359,419,,300,350,,419,350,339,289,289,349,350,350,,300,350,350,350,350,319,269,459,349,350,,439,350,300,349,309,,339,289,459,350,350,459,350,,300,350,459,379,350,369,399,350,350,300,319,459,459,329,350,350,350,350,399,269,459,359,,350,369,350,,359,299,350,350,309,289,,349,379,359,349,349,379,,350,350,350,369,350,369,350,399,369,350,369,,319,,,350,399,350,339,350,369,359,339,350,350,399,350,349,289,369,350,379,350,,400,329,369,349,350,350,350,350,350,350,319,350,359,350,350,350,350,339,319,,350,350,300,350,339,350,339,,350,,339,,369,350,350,289,350,350,350,350,350,459,339,350,379,389,350,349,289,350,319,350,349,329,329,350,350,350,349,349,399,369,399,319,,350,,419,289,399,319,350,319,,289,329,350,379,,400,400,400,400,350,379,329,350,,379,379,,269,459,369,350,339,350,279,269,379,350,350,459,379,350,,350,459,,319,350,350,,,269,,350,379,339,350,369,,339,350,350,369,399,419,350,319,279,,350,350,369,350,319,399,350,379,350,350,459,369,,439,,,349,399,350,,350,,379,,329,350,300,269,350,399,459,350,350,289,419,350,,,339,399,350,,,350,350,,,,350,350,369,399,350,,,299,269,,355,369,350,,,419,350,439,,,,399,,,,379,269,,350,,339,289,269,319,350,459,369,350,329,379,350,350,459,359,350,359,339,350,339,399,,300,339,289,350,350,350,439,319,379,350,350,339,369,350,350,319,369,439,369
Y,49,,99,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,60,159,,,164,,,,,,,,,,,,,,,,,,,,,,,,60,,89,60,,,,,,,,,,,,60,,60,,,,,,60,,140,,,,,,,60,,,,60,,,60,60,,,,,,,,,,,49,,,60,,60,,89,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,60,,,,,89,,,49,,,,,,,,,,60,89,,140,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,60,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,89,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,60,,60,,,,,,,,,,,,,,80,,,,,,,,174,,,,,,,,,164,,100,,,100,,,,,,,100,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,60,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,60,60,,,,,60,,,,
Y,249,299,259,269,239,299,219,299,289,200,219,259,200,279,200,339,299,219,219,329,299,329,225,,259,,259,259,200,339,299,279,239,279,299,,269,269,269,289,249,200,200,259,,289,299,249,219,289,200,259,279,200,289,279,269,339,259,200,200,269,239,299,299,259,,200,299,269,259,,299,219,,,339,239,299,239,269,349,249,349,299,299,200,259,299,200,269,229,289,289,219,200,200,269,259,289,299,299,239,229,229,289,269,329,239,259,349,259,219,339,219,269,219,299,279,299,229,,,289,259,289,200,219,219,299,249,,,249,200,259,259,349,269,200,299,289,269,200,259,259,299,279,200,229,289,239,259,289,289,299,289,259,259,289,249,,289,299,299,200,219,300,200,289,269,200,299,339,259,279,259,229,299,259,259,,259,219,200,,349,289,249,299,299,200,259,229,200,289,,339,249,225,289,200,249,299,259,279,,300,289,299,349,299,219,239,,259,,229,200,200,349,200,200,249,200,299,259,200,,289,200,239,200,239,349,200,229,289,299,219,269,249,259,239,,239,299,269,299,339,,339,239,200,299,219,200,299,349,269,229,,339,200,200,259,269,329,339,,200,339,289,200,279,200,299,279,299,339,200,269,,,339,339,219,229,299,,239,319,249,219,219,329,200,219,259,229,200,299,249,,289,349,299,299,269,279,259,269,229,329,,269,279,,329,219,229,219,200,259,269,200,,289,269,259,239,289,200,200,349,229,259,,299,299,289,259,200,,229,219,349,200,219,349,200,,289,269,349,299,200,299,289,329,259,249,229,349,349,200,200,219,299,269,349,239,349,219,,200,299,329,,219,200,219,200,200,219,,239,299,289,289,259,259,,269,339,299,299,200,299,259,289,299,329,299,,200,,,269,299,299,219,200,299,289,219,219,259,299,259,259,219,299,299,279,200,,312,229,299,259,259,259,279,239,299,299,225,219,229,200,300,299,299,269,200,,269,269,219,279,269,329,219,,329,,219,,299,269,269,200,300,269,269,299,219,349,239,259,249,319,269,289,200,299,200,229,259,289,289,219,239,289,289,289,289,299,359,219,,200,,329,239,299,200,200,200,,239,289,300,249,,345,345,306,306,200,249,289,259,,279,259,,200,349,299,269,269,299,200,219,249,269,279,349,249,200,,300,349,,200,299,289,,,219,,269,259,219,269,299,,219,299,289,299,299,329,219,200,200,,279,269,299,300,239,349,299,259,250,219,349,299,,299,,,289,299,200,,339,,259,,200,299,289,219,259,289,349,269,229,200,329,229,,,219,299,269,,,219,329,,,,200,269,299,349,279,,,219,200,,340,299,299,,,319,200,339,,,,289,,,,259,200,,219,,229,200,200,200,219,349,299,259,289,249,339,299,349,269,219,219,239,219,269,349,,269,249,200,299,329,219,299,200,279,279,219,219,299,200,279,200,299,339,299
Y,379,350,379,379,379,379,369,350,389,379,369,399,379,379,379,350,369,439,419,369,399,369,439,,379,,379,379,389,350,379,350,379,350,379,,389,379,439,369,439,469,379,379,,389,379,379,339,379,379,379,369,369,379,379,439,350,379,369,469,379,399,399,389,439,,369,350,379,379,,449,369,,,350,399,449,389,379,379,379,459,369,369,379,399,379,369,379,379,379,449,379,459,379,379,379,369,389,399,369,429,369,449,379,459,379,439,459,379,319,350,379,379,459,399,379,379,379,,,389,350,419,369,369,369,379,389,,,379,379,369,369,369,379,379,399,369,379,379,379,399,369,369,379,419,379,399,379,379,479,379,379,449,439,489,419,,459,399,449,369,379,379,379,379,369,379,399,369,439,379,379,459,459,379,350,,379,389,379,,459,419,379,379,399,369,379,439,369,379,,350,379,439,429,399,419,379,379,369,,379,379,379,459,369,449,379,,379,,479,449,369,379,369,379,379,389,369,439,369,,369,389,439,369,379,369,379,379,389,529,379,379,439,379,399,,399,399,439,399,350,,350,389,379,379,459,379,379,469,439,379,,459,389,379,379,369,369,350,,419,350,479,379,485,379,369,350,399,469,379,379,,,350,469,499,459,449,,379,459,379,369,319,379,419,489,449,319,369,379,399,,389,459,369,389,379,379,379,379,459,429,,379,350,,499,379,459,399,369,449,379,379,,379,369,379,379,369,449,369,459,439,379,,469,379,389,449,459,,459,319,469,389,379,469,379,,379,379,469,379,369,399,449,369,379,379,429,459,469,469,389,369,379,379,369,319,459,379,,369,469,379,,379,469,369,379,459,339,,419,379,369,419,449,439,,369,350,379,449,379,449,379,449,449,379,399,,379,,,369,459,379,499,369,449,369,489,369,369,529,379,449,319,399,379,369,379,,499,419,469,399,379,379,379,379,350,379,439,379,459,379,379,379,369,459,389,,379,369,449,379,439,369,439,,379,,499,,449,369,379,379,379,379,379,350,379,469,399,369,379,439,379,419,369,379,369,379,449,489,489,369,379,369,429,419,449,399,469,449,,379,,459,319,529,369,369,379,,379,499,379,379,458,458,458,458,499,369,369,469,379,,379,439,,379,459,399,379,439,350,379,319,379,369,369,459,369,369,,379,459,,369,369,389,,,319,,369,439,489,379,449,,469,379,379,399,529,439,369,379,379,458,369,369,449,379,429,379,379,439,379,379,459,449,,469,,,439,529,379,,350,,439,,469,379,389,319,379,449,459,369,379,379,459,379,,,489,529,379,,458,369,379,,,,379,379,399,379,379,,,399,399,,485,399,379,,,439,369,399,,,,449,,,,439,379,,369,,439,379,379,369,379,459,399,379,499,369,350,369,459,459,369,379,399,369,439,369,,379,399,379,369,369,369,469,369,379,379,369,469,399,379,369,369,399,459,399
Y,399,449,469,429,479,479,459,479,459,469,459,529,479,479,479,439,479,569,499,439,539,459,529,,479,,439,479,489,449,479,449,459,479,469,,489,479,539,469,539,539,469,479,,489,469,439,449,479,469,469,439,479,479,479,529,439,499,469,539,449,489,539,489,499,,469,459,469,469,,539,439,,,449,459,539,479,429,499,479,519,459,469,479,539,479,449,429,459,489,519,479,529,479,469,479,489,479,539,459,529,399,499,479,559,469,499,519,469,469,439,479,479,559,539,469,479,479,,,479,469,539,439,469,469,469,469,,,479,469,399,479,499,499,479,539,479,479,479,479,439,429,459,479,489,469,499,479,479,569,449,469,539,499,569,459,,559,539,539,449,459,479,469,479,469,469,539,399,499,479,469,519,529,479,449,,459,449,449,,519,559,469,469,539,439,479,499,479,479,,449,479,549,579,499,469,479,449,459,,469,479,399,509,449,549,469,,479,,539,539,419,499,449,479,419,479,479,479,469,,469,489,469,439,449,499,469,419,479,599,479,429,489,479,489,,469,539,529,539,449,,439,489,479,479,569,469,469,529,539,469,,579,499,449,469,439,459,439,,469,449,579,479,559,479,489,479,539,559,479,489,,,439,579,549,529,559,,489,559,499,439,459,479,519,569,519,459,479,469,469,,489,539,429,479,429,459,479,489,519,489,,479,479,,559,479,519,519,469,539,429,489,,479,449,479,439,469,489,479,519,499,479,,539,479,489,539,519,,529,479,519,489,469,529,479,,479,439,529,479,449,499,519,419,479,399,499,519,519,519,489,429,479,429,499,479,519,479,,499,549,479,,479,539,449,479,539,489,,469,479,479,539,539,539,,449,449,489,549,449,549,479,519,549,469,539,,459,,,449,539,479,579,419,549,479,549,459,429,599,469,539,469,539,469,479,479,,579,519,569,439,479,479,469,479,449,469,539,449,519,469,479,469,479,539,469,,499,499,569,459,519,469,539,,469,,549,,549,419,459,469,479,499,449,449,449,519,469,439,469,519,449,519,479,479,459,479,539,579,549,439,459,489,539,519,519,539,569,559,,489,,559,479,599,439,489,449,,469,579,479,479,546,546,546,546,549,419,449,559,479,,479,539,,479,519,499,449,539,479,459,469,469,499,479,519,459,479,,479,509,,469,459,489,,,469,,449,499,539,499,539,,549,439,429,539,599,559,439,459,459,546,439,499,549,479,489,499,469,499,469,469,529,569,,559,,,529,599,479,,439,,499,,539,469,479,479,479,519,519,499,439,479,519,479,,,579,599,479,,546,489,449,,,,479,489,539,499,479,,,519,535,,549,539,479,,,519,489,439,,,,519,,,,539,479,,439,,499,449,479,429,469,519,539,479,549,459,449,489,529,569,459,479,489,469,519,499,,479,499,479,469,439,479,559,459,479,479,469,539,539,499,479,469,539,569,539
Y,399,399,479,399,459,479,399,429,459,419,399,439,479,399,449,449,459,519,449,429,559,429,449,,479,,429,479,429,449,479,419,419,429,419,,479,439,499,419,459,499,419,469,,459,429,399,469,419,429,429,439,399,469,429,489,439,479,449,459,419,439,559,479,449,,429,399,429,469,,499,449,,,449,439,499,449,399,479,469,499,449,399,429,439,469,429,399,419,479,499,399,449,479,469,469,479,479,559,459,429,419,499,479,499,429,459,499,469,399,449,419,429,519,559,419,479,399,,,459,429,499,419,399,419,479,429,,,469,449,419,469,479,469,459,559,469,439,439,449,459,419,419,479,429,419,459,469,449,489,449,399,429,449,489,359,,469,559,489,419,439,479,449,459,459,399,559,439,469,459,429,519,449,479,399,,429,399,449,,499,499,419,449,559,449,479,419,439,449,,449,469,459,479,399,359,429,479,449,,439,459,399,489,419,549,419,,469,,469,469,449,479,459,449,399,419,459,459,459,,389,459,399,449,449,479,399,469,459,599,419,399,419,479,439,,439,559,519,559,439,,439,469,429,429,559,479,449,499,499,399,,529,439,439,419,399,449,449,,479,449,489,429,549,429,489,429,559,539,489,469,,,449,579,549,419,499,,479,529,419,449,479,459,499,529,459,469,459,429,439,,459,499,419,479,399,419,449,469,499,499,,429,449,,569,419,419,499,419,459,399,479,,459,429,479,449,429,369,429,499,419,459,,539,419,459,459,459,,419,419,499,459,449,499,479,,459,429,499,479,439,429,499,439,479,419,449,499,499,469,429,399,459,399,479,449,489,419,,449,499,449,,419,469,419,469,469,449,,399,479,469,469,439,459,,449,449,479,499,449,489,479,499,499,449,559,,399,,,429,439,479,519,419,499,469,529,439,419,599,449,439,459,559,469,439,479,,549,439,499,449,479,479,419,479,399,449,449,399,489,479,479,429,419,499,459,,479,479,499,459,499,449,559,,469,,549,,479,429,429,399,479,479,419,399,449,499,429,429,419,489,419,459,469,399,459,419,439,489,519,399,459,429,529,529,479,559,549,479,,449,,499,419,599,459,449,449,,419,499,479,449,533,533,533,533,539,429,429,469,479,,449,459,,439,499,399,399,519,469,459,479,419,469,469,499,419,439,,479,499,,449,459,479,,,469,,399,449,489,459,479,,529,459,399,559,599,559,429,469,459,533,439,479,499,479,399,479,449,459,449,459,499,499,,539,,,459,599,459,,449,,449,,469,419,469,429,479,479,499,479,419,459,569,459,,,549,599,449,,533,449,449,,,,439,439,559,479,439,,,429,535,,539,559,449,,,519,449,499,,,,499,,,,459,459,,449,,419,419,429,419,429,499,559,479,439,419,449,479,499,519,449,419,459,449,499,479,,459,389,459,449,419,399,539,459,449,429,419,559,559,449,449,449,559,519,559
