,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,989,969,899,919,919,989,879,919,919,829,869,879,919,919,879,899,879,839,989,899,839,989
,,,,,,,,,,,,,,,,,,,,,,
Y,219,199,219,219,219,219,229,219,,199,199,219,219,219,199,219,219,199,219,,,219
Y,,869,,,,,,,,,,789,,,,899,,,,,,
Y,919,889,919,919,919,919,849,899,899,849,859,919,919,899,839,899,919,839,919,899,869,919
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,369,359,369,369,369,369,369,369,369,329,359,369,369,369,359,369,369,339,369,369,329,369
Y,499,469,479,479,479,499,479,469,459,419,419,499,479,479,419,479,499,419,499,479,419,499
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,1049,1049,1039,1039,1039,1049,1019,1039,1039,999,999,999,1039,1039,1019,1039,999,1019,1049,1039,999,1049
Y,1169,1139,1149,1149,1149,1169,1049,1149,1149,1059,1059,1019,1149,1149,1079,1149,1019,1079,1169,1149,949,1169
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,1049,999,1029,1029,1029,1049,939,1029,1029,939,939,949,1029,1029,939,1029,949,939,1049,1029,939,1049
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,299,299,299,299,299,299,299,299,299,299,299,309,299,299,299,299,309,299,299,299,299,299
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
,,,,,,,,,,,,,,,,,,,,,,
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,149,179,179,139,169,189,179,179,169,179,179,169,179,179,139,179
Y,179,189,179,179,179,179,139,179,179,139,159,189,179,179,159,179,179,159,179,179,139,179
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,79/159,79/139,89/159,89/159,89/159,79/159,69/169,89/159,,79/139,79/139,149/159,89/159,89/159,79/139,89/159,149/159,79/139,79/159,,,79/159
Y,,199,199,199,199,,219,199,,199,199,,199,199,199,199,,199,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,30,40,30,30,30,30,30,30,30,30,30,29,30,30,30,30,29,30,30,30,30,30
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,270/619,250/689,270/619,270/619,270/619,270/619,249/619,270/599,270/599,250/599,240/619,239/619,270/619,270/599,240/599,270/599,239/619,240/599,270/619,270/599,270/599,270/619
,,,,,,,,,,,,,,,,,,,,,,
Y,,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,519,519,549,549,549,519,499,549,549,499,499,519,549,549,499,549,519,499,519,549,499,519
,,,,,,,,,,,,,,,,,,,,,,
Y,479,459,459,459,469,479,449,469,469,459,459,479,459,469,459,469,479,469,479,469,459,479
Y,289,289,289,289,289,289,200,289,289,289,289,299,289,289,289,289,299,289,289,289,289,289
,,,,,,,,,,,,,,,,,,,,,,
Y,80,80,20,20,20,80,80,20,,80,80,80,20,20,80,20,80,80,80,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,65,65,60,60,60,65,89,60,60,75,75,65,60,60,79,60,65,75,65,60,79,65
,,,,,,,,,,,,,,,,,,,,,,
Y,,80,,,,,,,,,,,80,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,159,159,159,159,159,159,159,159,159,170,170,159,159,159,170,159,159,170,159,159,170,159
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,65,40,30,30,30,65,49,30,30,30,30,99,35,30,30,30,99,30,65,30,30,65
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,,494,489,489,489,,499,489,,,,499,489,489,,489,499,,,,474,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,,494,489,489,489,,499,489,,,,499,489,489,,489,499,,,,474,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,119,150,180,180,180,119,,180,180,60,60,100,180,180,60,180,100,60,119,180,60,119
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,299,319,329,329,329,299,319,329,,319,319,319,329,329,319,329,319,319,299,,,299
Y,459,449,439,449,459,459,499,459,449,399,399,439,449,439,399,449,439,399,459,449,399,459
Y,379,359,359,359,359,379,359,359,359,329,329,359,359,359,289,359,359,329,379,359,319,379
Y,419,399,359,359,359,419,399,359,359,339,339,369,359,359,299,359,369,339,419,359,339,419
Y,419,399,359,359,359,419,399,359,359,339,339,359,359,359,299,359,359,339,419,359,,419
Y,379,359,359,359,339,379,329,359,359,329,329,319,359,359,299,359,319,329,379,359,319,379
Y,419,399,359,359,359,419,339,359,359,339,339,359,359,359,299,359,359,339,419,359,,419
,,,,,,,,,,,,,,,,,,,,,,
Y,169,169,169,169,169,169,169,169,169,159,159,159,169,169,159,169,159,159,169,169,159,169
Y,,369,,,350,,,,,,,399,350,350,,,399,,,,,
Y,,419,,,400,,429,,,,,449,400,400,,,449,,,,,
Y,,419,,,400,,,,,,,449,400,400,,,449,,,,,
Y,,419,,,400,,,,,,,449,400,400,,,449,,,,,
Y,,419,,,400,,,,,,,449,400,400,,,449,,,,,
Y,,419,,,400,,,,,,,449,400,400,,,449,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,169,169,169,169,169,169,169,169,,159,159,150,169,169,159,169,150,159,169,,,169
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,419,419,429,429,429,419,429,429,,419,419,419,429,429,419,429,419,419,419,,,419
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,459,449,439,449,459,459,499,459,,399,399,439,449,439,399,449,439,399,459,,399,459
Y,499,479,499,499,499,499,419,499,,439,439,469,499,499,439,499,469,439,499,,,499
Y,319,359,299,299,299,319,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
Y,319,359,299,299,299,339,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
,,,,,,,,,,,,,,,,,,,,,,
Y,319,359,299,299,299,319,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
,,,,,,,,,,,,,,,,,,,,,,
Y,319,359,299,299,299,339,319,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
Y,319,359,299,299,299,339,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
,,,,,,,,,,,,,,,,,,,,,,
Y,299,269,279,279,279,299,289,279,279,269,269,289,279,279,269,279,289,269,299,279,,299
Y,299,269,279,279,279,299,289,279,279,269,269,289,279,279,269,279,289,269,299,279,,299
Y,499,499,499,499,499,499,519,499,,479,479,499,499,499,479,499,499,479,499,,,
Y,499,499,499,499,499,499,519,499,,479,479,499,499,499,479,499,499,479,499,,,
Y,499,499,499,499,499,499,519,499,,479,479,499,499,499,479,499,499,479,499,,,
Y,419,419,429,429,429,419,429,429,,419,419,419,429,429,419,429,419,419,419,,,419
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,459,479,459,459,459,459,459,459,,439,439,459,459,459,439,459,459,439,459,,,459
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,459,479,459,459,459,459,419,459,,439,439,439,459,459,439,459,439,439,459,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,459,479,459,459,459,459,419,459,,439,439,439,459,459,439,459,439,439,459,,,459
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,207,239,219,219,219,207,219,219,219,207,217,219,219,219,207,219,219,207,207,219,207,207
Y,459,479,459,459,459,459,459,459,,429,429,439,459,459,429,459,439,429,459,,,459
,,,,,,,,,,,,,,,,,,,,,,
Y,319,359,299,299,299,319,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
Y,439,459,459,459,459,439,469,459,469,399,399,439,449,459,399,459,439,399,439,469,419,439
Y,439,459,459,459,459,439,449,459,469,399,399,439,449,459,399,459,439,399,439,449,399,439
Y,439,459,459,459,459,439,469,459,469,399,399,439,449,459,399,459,439,399,439,469,419,439
Y,349,349,319,319,319,349,349,319,,,319,339,319,319,,,339,,349,,,
Y,349,349,319,319,319,349,,319,,,319,379,319,319,,,379,,349,,,
Y,319,359,299,299,299,319,339,299,299,319,319,339,299,299,319,299,339,299,319,299,319,319
Y,389,429,479,479,479,389,389,479,,,389,409,479,479,389,479,409,369,389,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,,,175,175,175,,,175,175,,,,175,175,,175,,,,175,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,207,239,219,219,219,207,219,219,219,207,217,229,219,219,207,219,229,207,207,219,207,207
Y,,191,175,175,175,,149,175,175,154,154,151,175,175,154,175,151,154,,175,154,
Y,319,359,299,299,299,319,299,299,299,319,319,339,299,299,299,299,339,279,319,299,319,319
Y,,191,175,175,175,,149,175,175,154,154,151,175,175,154,175,151,154,,175,,
,,,,,,,,,,,,,,,,,,,,,,
Y,207,239,219,219,219,207,219,219,219,207,217,219,219,219,207,219,219,207,207,219,207,207
Y,,191,175,175,175,,149,175,175,154,154,151,175,175,154,175,151,154,,175,154,
,,,,,,,,,,,,,,,,,,,,,,
Y,207,239,219,219,219,207,219,219,219,207,217,219,219,219,207,219,219,207,207,219,207,207
,,,,,,,,,,,,,,,,,,,,,,
Y,,191,175,175,175,,149,175,175,154,154,151,175,175,154,175,151,154,,175,154,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
Y,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
Y,389,389,359/389,359/389,359/389,389,389,359/389,359/389,389,389,359/389,359/389,359/389,389,359/389,359/389,389,389,359/389,389,389
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,119,99,119,119,119,119,99,119,119,99,99,99,119,119,99,119,99,99,119,119,99,119
Y,,,,,,,,,,,,,,,,,,,,,139,
,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,,,,,,,,139,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,569,569,,569,569,569,,569,,569,569,569,,569,569,,569,589,569,,569,569
Y,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,589,569,569,569,569
Y,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,589,569,569,569,569
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,499,499,499,499,499,499,499,499,499,499,499,539,499,499,499,499,539,519,499,499,499,499
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,499,499,499,499,499,499,499,499,499,499,499,539,499,499,499,499,539,519,499,499,499,499
,,,,,,,,,,,,,,,,,,,,,,
Y,489,489,,489,489,489,,489,,489,489,469,,489,489,,469,519,489,,489,489
Y,489,489,489,489,489,489,489,489,489,489,489,539,489,489,489,489,539,519,489,489,489,489
Y,489,489,489,489,489,489,489,489,489,489,489,469,489,489,489,489,469,519,489,489,489,489
,,,,,,,,,,,,,,,,,,,,,,
Y,529,529,,529,529,529,,529,,529,529,539,,529,529,,539,549,529,,529,529
Y,529,529,529,529,529,529,529,529,529,529,529,569,529,529,529,529,569,549,529,529,529,529
Y,529,529,529,529,529,529,529,529,529,529,529,539,529,529,529,529,539,549,529,529,529,529
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,489,499,,489,489,489,,489,,489,489,499,,489,489,,489,519,489,,469,489
Y,489,489,489,489,489,489,400,489,489,489,489,489,489,489,489,489,489,519,489,489,469,489
Y,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,519,489,489,469,489
,,,,,,,,,,,,,,,,,,,,,,
Y,539,539,,539,539,539,,539,,539,539,549,,539,539,,549,559,539,,539,539
Y,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,559,539,539,539,539
Y,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,559,539,539,539,539
Y,539,539,,539,539,539,,539,,539,539,549,,539,539,,549,559,539,,,
Y,539,539,539,539,539,539,539,539,,539,539,539,539,539,539,539,539,559,539,,,
Y,539,539,539,539,539,539,539,539,,539,539,539,539,539,539,539,539,559,539,,,
Y,489,489,,489,489,489,,489,,489,489,489,,489,489,,489,519,489,,489,489
Y,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,519,489,489,489,489
Y,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,519,489,489,489,489
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,399,399,379/399,379/399,379/399,399,399,379/399,379/399,379/399,379/399,379/399,379/399,379/399,379/399,379/399,379/399,379/399,399,379/399,399,399
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,,319,,,,,329,,,319,319,200,,,319,,200,319,,,,
Y,459,459,459,459,459,459,459,459,,439,439,459,459,459,439,459,459,439,459,,,
Y,499,499,499,499,499,499,519,499,,479,479,499,499,499,479,499,499,479,499,,,
Y,389,399,419,419,419,389,399,419,,399,399,399,419,419,399,419,399,399,389,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Y,50,30/50,35/59,35/59,35/59,50,49/50,35/59,59,30/50,30/50,30/49,35/59,35/59,30/50,35/59,30/49,30/50,50,59,50,50
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
