,,,,
Y,159,159,159,159
,,,,
Y,339,339,339,339
Y,359/389,359/389,359/389,359/389
Y,669,669,669,669
,,,,
,,,,
,,,,
Y,169,169,169,169
,,,,
,,,,
,,,,
Y,899,899,899,899
Y,1389,1389,1389,1389
Y,899,899,899,899
Y,1389,1389,1389,1389
,,,,
,,,,
,,,,
Y,549,549,549,549
Y,694,694,694,694
,,,,
Y,549,549,549,549
,,,,
,,,,
Y,349,349,349,349
Y,379,379,379,379
Y,549,549,549,549
,,,,
,,,,
Y,110/200,110/200,110/200,110/200
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
,,,,
Y,149,149,149,149
,,,,
Y,149,149,149,149
Y,149,149,149,149
Y,149,149,149,149
Y,149,149,149,149
Y,149,149,149,149
,,,,
,,,,
,,,,
Y,149,149,149,149
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,239,239
,,,,
Y,239,239,239,239
Y,15,15,15,15
,,,,
,,,,
,,,,
Y,199,199,199,199
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
Y,799,799,799,799
Y,1309,1309,1309,1309
Y,799,799,799,799
Y,1309,1309,1309,1309
,,,,
,,,,
Y,,60,,
,,,,
Y,250,250,250,250
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,799,799,799,799
Y,1269,1269,1269,1269
Y,449,449,449,449
Y,919,919,919,919
Y,799,,,
Y,1289,,,
,,,,
,,,,
Y,169,169,169,169
Y,799,799,799,799
Y,1169,1169,1169,1169
Y,329,329,329,329
Y,579,579,579,579
,,,,
Y,999,999,999,999
Y,1489,1489,1489,1489
,,,,
,,,,
,,,,
Y,979,979,979,979
Y,1479,1479,1479,1479
Y,939,939,939,939
Y,1419,1419,1419,1419
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,469,469,469,469
Y,759,759,759,759
Y,449,449,449,449
Y,719,719,719,719
,,,,
,,,,
Y,569,569,569,569
Y,819,819,819,819
,,,,
,,,,
Y,499,499,499,499
,,,,
Y,749,749,749,749
,,,,
Y,179,179,179,179
Y,186,186,186,186
,,,,
Y,69/120,69/120,69/120,69/120
Y,589,589,589,589
Y,799,799,799,799
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
Y,500,500,500,500
Y,319,319,319,319
,,,,
,,,,
,,,,
Y,599,599,599,599
Y,799,799,799,799
,,,,
Y,589,589,589,589
Y,799,799,799,799
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,199,199,199,199
Y,199,199,199,199
Y,199,199,199,199
Y,199,199,199,199
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,639,639,639,639
,,,,
Y,999,999,999,999
Y,170,170,170,170
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,50,50,50,50
,,,,
,,,,
Y,1289,1279,1289,1249
,,,,
Y,799,799,799,799
Y,549,549,549,549
,,,,
Y,429,429,429,429
Y,599,599,599,599
,,,,
Y,549,549,549,549
Y,799,799,799,799
,,,,
Y,799,799,799,799
Y,549,549,549,549
,,,,
Y,50,50,50,50
,,,,
,,,,
Y,799,799,799,799
Y,939,939,939,939
Y,1419,1409,1419,1379
Y,649,649,649,649
Y,1069,1059,1069,1029
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40/50,40/50,40/50,40/50
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
Y,279,279,279,279
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,89,89,89,89
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,250,250,250,250
,,,,
Y,749,749,749,749
,,,,
Y,1219,1219,1219,1219
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,125,125,125,125
,,,,
,,,,
Y,125,125,125,125
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,569,569,569,569
Y,,569,,
,,,,
Y,569,569,569,569
,,,,
,,,,
,,,,
,,,,
,,,,
Y,529,529,529,529
Y,,529,,
,,,,
Y,529,529,529,529
,,,,
Y,539,539,539,539
Y,,539,,
Y,539,539,539,539
,,,,
,,,,
,,,,
Y,489,489,489,489
,,,,
Y,489,489,489,489
Y,539,539,539,539
Y,,539,,
Y,539,539,539,539
,,,,
Y,489,489,489,489
Y,,489,,
,,,,
Y,489,489,489,489
,,,,
Y,499,499,499,499
Y,499,499,499,499
,,,,
,,,,
,,,,
,,,,
Y,489,489,489,489
,,,,
Y,489,489,489,489
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,279,279,279,279
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
Y,99,99,99,99
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,229,,229,
Y,229,,229,
Y,50,50,50,50
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,549,549,549,549
Y,599,599,599,599
Y,859,859,859,859
Y,599,599,599,599
Y,859,859,859,859
,,,,
Y,799,799,799,799
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,369,369,369,369
Y,500,500,500,500
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,169,169,169,169
Y,169,169,169,169
Y,169,169,169,169
Y,169,169,169,169
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,80,80,80,80
,,,,
,,,,
,,,,
,,,,
Y,189,189,189,189
,,,,
,,,,
Y,329,329,329,329
Y,279,279,279,279
Y,299,299,299,299
,,,,
Y,469,469,469,469
Y,419,419,419,419
,,,,
Y,400,400,400,400
Y,329,329,329,329
Y,459,459,459,459
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,449,449,449
Y,299,299,299,299
,,,,
Y,449,449,449,449
Y,504,504,504,504
,,,,
Y,299,299,299,299
Y,350,350,350,350
Y,400,400,400,400
,,,,
,,,,
Y,299,299,299,299
Y,169,169,169,169
Y,400,400,400,400
Y,459,459,459,459
,,,,
,,,,
Y,489,489,489,489
Y,299,299,299,299
Y,299,299,299,299
Y,299,299,299,299
Y,169,169,169,169
Y,419,419,419,419
,,,,
Y,319,319,319,319
Y,329,329,329,329
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,419,419,419,419
,,,,
,,,,
Y,459,459,459,459
,,,,
Y,289,289,289,
,,,,
,,,,
,,,,
Y,469,469,469,469
,,,,
,,,,
,,,,
Y,419,419,419,419
Y,389,389,389,389
Y,319,319,319,319
Y,279,279,279,279
Y,169,169,169,169
Y,169,169,169,169
Y,169,169,169,169
Y,169,169,169,169
,,,,
,,,,
,,,,
,,,,
Y,449,449,449,449
Y,299,299,299,299
Y,469,469,469,469
Y,449,449,449,449
,,,,
Y,400,400,400,400
Y,449,449,449,449
Y,329,329,329,329
Y,449,449,449,449
Y,329,329,329,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40,40,40,40
Y,40,40,40,40
,,,,
Y,40,40,40,40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,599,599,599,599
,,,,
Y,1029,1029,1029,1029
Y,749,749,749,749
Y,1239,1239,1239,1239
Y,379,379,379,379
,,,,
,,,,
Y,500,500,500,500
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,599,599,599,599
,,,,
,,,,
,,,,
Y,1019,1019,1019,1019
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,110/200/210,110/210,110/210,110/210
Y,279,279,279,279
,,,,
Y,249,249,249,249
Y,239,239,239,239
,,,,
Y,419,419,419,419
,,,,
Y,349,349,349,349
,,,,
Y,350,350,350,350
Y,299,299,299,299
Y,399,399,399,399
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,389,389,389,389
Y,239,239,239,239
,,,,
Y,419,419,419,419
Y,464,464,464,464
,,,,
Y,239,239,239,239
Y,300,300,300,300
Y,350,350,350,350
,,,,
,,,,
Y,239,239,239,239
Y,139,139,139,139
Y,350,350,350,350
Y,399,399,399,399
,,,,
,,,,
Y,449,449,449,449
Y,239,239,239,239
Y,239,239,239,239
Y,239,239,239,239
Y,139,139,139,139
Y,399,399,399,399
,,,,
Y,289,289,289,289
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,349,349,349,349
,,,,
,,,,
Y,399,399,399,399
,,,,
Y,259,259,259,
,,,,
,,,,
,,,,
Y,419,419,419,419
,,,,
,,,,
,,,,
,,,,
Y,359,359,359,359
,,,,
,,,,
Y,299,299,299,299
Y,269,269,269,269
Y,249,249,249,249
Y,139,139,139,139
Y,139,139,139,139
Y,139,139,139,139
Y,139,139,139,139
,,,,
,,,,
,,,,
Y,389,389,389,389
Y,239,239,239,239
Y,419,419,419,419
Y,389,389,389,389
,,,,
Y,350,350,350,350
Y,419,419,419,419
Y,299,299,299,299
Y,389,389,389,389
Y,279,279,279,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,139,139,139,139
Y,139,139,139,139
Y,139,139,139,139
Y,139,139,139,139
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,699,699,699,699
Y,919,919,919,919
Y,599,599,599,599
Y,869,869,869,869
,,,,
,,,,
,,,,
,,,,
Y,,,,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,50,50,50,50
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
Y,0,0,0,0
,,,,
Y,179,179,179,179
Y,859,859,859,859
Y,479,479,479,479
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,589,589,589,589
Y,799,799,799,799
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
Y,500,500,500,500
Y,319,319,319,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,599,599,599,599
Y,799,799,799,799
Y,589,589,589,589
Y,799,799,799,799
,,,,
,,,,
,,,,
,,,,
Y,549,549,549,549
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1949,1949,1949,1949
,,,,
Y,1949,1949,1949,1949
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,919,919,919,919
Y,1419,1419,1419,1419
,,,,
,,,,
,,,,
,,,,
,,,,
Y,879,879,879,879
Y,1359,1359,1359,1359
Y,819,819,819,819
Y,1299,1299,1299,1299
Y,169,169,169,169
,,,,
,,,,
Y,389,389,389,389
Y,389,389,389,389
,,,,
,,,,
,,,,
,,,,
,,,,
Y,500,500,500,500
Y,500,500,500,500
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,80,80,80,80
,,,,
,,,,
Y,,499,,499
,,,,
Y,,499,,499
Y,80,80,80,80
Y,,499,,499
Y,419,419,419,419
,,,,
Y,499,499,499,499
Y,419,419,419,419
Y,419,419,419,419
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,139,139,139,139
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,499,499,499,499
Y,749,749,749,749
,,,,
,,,,
,,,,
,,,,
,,,,
Y,389,389,389,389
Y,500,500,500,500
Y,299,299,299,299
,,,,
,,,,
,,,,
Y,500,500,500,500
Y,139,139,139,139
Y,649,649,649,649
Y,794,794,794,794
,,,,
,,,,
,,,,
Y,599,599,599,599
Y,789,789,789,789
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,589,589,589,589
Y,799,799,799,799
Y,239,239,239,239
,,,,
Y,500,500,500,500
,,,,
,,,,
,,,,
Y,319,319,319,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,599,599,599,599
Y,799,799,799,799
Y,589,589,589,589
Y,799,799,799,799
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,60,60,60,60
Y,50,50,50,50
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,25,25,25,25
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,289,289,289,289
,,,,
Y,389,389,389,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,100,100,100,100
Y,100,100,100,100
Y,100,100,100,100
Y,100,100,100,100
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
Y,229,229,229,229
Y,199,199,199,199
Y,189,189,189,189
,,,,
Y,319,319,319,319
,,,,
Y,299,299,299,299
,,,,
Y,300,300,300,300
Y,269,269,269,269
Y,349,349,349,349
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,359,359,359,359
Y,189,189,189,189
,,,,
Y,329,329,329,329
Y,374,374,374,374
,,,,
,,,,
Y,189,189,189,189
Y,250,250,250,250
Y,300,300,300,300
,,,,
,,,,
Y,189,189,189,189
Y,100,100,100,100
Y,300,300,300,300
Y,349,349,349,349
,,,,
,,,,
Y,189,189,189,189
,,,,
Y,189,189,189,189
Y,189,189,189,189
Y,100,100,100,100
,,,,
Y,159,159,159,159
Y,269,269,269,269
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
Y,349,349,349,349
,,,,
Y,229,229,229,
,,,,
,,,,
,,,,
Y,319,319,319,319
,,,,
,,,,
,,,,
,,,,
Y,319,319,319,319
,,,,
,,,,
Y,229,229,229,229
Y,159,159,159,159
Y,199,199,199,199
Y,100,100,100,100
Y,100,100,100,100
Y,100,100,100,100
Y,100,100,100,100
,,,,
,,,,
,,,,
,,,,
Y,359,359,359,359
Y,189,189,189,189
Y,319,319,319,319
Y,359,359,359,359
,,,,
Y,300,300,300,300
Y,374,374,374,374
Y,329,329,329,329
Y,269,269,269,269
Y,359,359,359,359
Y,229,229,229,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,429,,429
Y,,429,,429
,,,,
Y,,429,,429
Y,369,369,369,369
Y,429,429,429,429
,,,,
Y,249,249,249,249
Y,249,249,249,249
Y,249,249,249,249
Y,249,249,249,249
Y,369,369,369,369
Y,369,369,369,369
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,50,50,50,50
,,,,
,,,,
,,,,
Y,1379,1379,1379,1379
Y,899,899,899,899
Y,899,899,899,899
Y,1389,1389,1389,1389
Y,389,389,389,389
Y,389,389,389,389
,,,,
,,,,
,,,,
,,,,
Y,500,500,500,500
Y,500,500,500,500
Y,499,499,499,499
Y,644,644,644,644
,,,,
,,,,
Y,769,769,769,769
Y,1239,1239,1239,1239
Y,639,639,639,639
Y,1069,1069,1069,1069
Y,50/75,50/75,50/75,50/75
Y,769,769,769,769
Y,1249,1249,1249,1249
Y,629,629,629,629
,,,,
,,,,
Y,1049,1049,1049,1049
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40/50,40/50,40/50,40/50
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,379/399,379/399,379/399,379/399
Y,829,829,829,829
,,,,
,,,,
Y,859,859,859,859
Y,1389,1389,1389,1389
Y,859,859,859,859
Y,1389,1389,1389,1389
Y,49,49,49,49
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40,40,40,40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,169,169,169,169
,,,,
,,,,
Y,75,75,75,75
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
